Event Name,Status
unc_m_sb_accesses.nm_wr_cmps,Zero value
unc_m_sb_accesses.rd_rejects,Zero value
unc_m_sb_accesses.rejects,Zero value
unc_m_sb_accesses.wr_accepts,Zero value
unc_m_sb_accesses.wr_rejects,Zero value
unc_m_sb_canary.alloc,Zero value
unc_m_sb_canary.dealloc,Zero value
unc_m_sb_canary.fm_rd_starved,Zero value
unc_m_sb_canary.fm_tgr_wr_starved,Zero value
unc_m_sb_canary.fm_wr_starved,Zero value
unc_m_sb_canary.nm_rd_starved,Zero value
unc_m_sb_canary.nm_wr_starved,Zero value
unc_m_sb_canary.vld,Zero value
unc_m_sb_cycles_full,Zero value
unc_m_sb_inserts.block_rds,Zero value
unc_m_sb_inserts.block_wrs,Zero value
unc_m_sb_inserts.pmm_rds,Zero value
unc_m_sb_inserts.pmm_wrs,Zero value
unc_m_sb_inserts.wrs,Zero value
unc_m_sb_occupancy.block_rds,Zero value
unc_m_sb_occupancy.block_wrs,Zero value
unc_m_sb_occupancy.pmm_rds,Zero value
unc_m_sb_occupancy.pmm_wrs,Zero value
unc_m_sb_pref_inserts.all,Zero value
unc_m_sb_pref_inserts.ddr,Zero value
unc_m_sb_pref_inserts.pmm,Zero value
unc_m_sb_pref_occupancy.all,Zero value
unc_m_sb_reject.canary,Zero value
unc_m_sb_reject.ddr_early_cmp,Zero value
unc_m_sb_reject.fm_addr_cnflt,Zero value
unc_m_sb_reject.nm_set_cnflt,Zero value
unc_m_sb_reject.patrol_set_cnflt,Zero value
unc_m_sb_strv_alloc.fm_rd,Zero value
unc_m_sb_strv_alloc.fm_tgr,Zero value
unc_m_sb_strv_alloc.fm_wr,Zero value
unc_m_sb_strv_alloc.nm_rd,Zero value
unc_m_sb_strv_alloc.nm_wr,Zero value
unc_m_sb_strv_dealloc.fm_rd,Zero value
unc_m_sb_strv_dealloc.fm_tgr,Zero value
unc_m_sb_strv_dealloc.fm_wr,Zero value
unc_m_sb_strv_dealloc.nm_rd,Zero value
unc_m_sb_strv_dealloc.nm_wr,Zero value
unc_m_sb_strv_occ.fm_rd,Zero value
unc_m_sb_strv_occ.fm_tgr,Zero value
unc_m_sb_strv_occ.fm_wr,Zero value
unc_m_sb_strv_occ.nm_rd,Zero value
unc_m_sb_strv_occ.nm_wr,Zero value
unc_m_sb_tagged.ddr4_cmp,Zero value
unc_m_sb_tagged.new,Zero value
unc_m_sb_tagged.occ,Zero value
unc_m_sb_tagged.pmm0_cmp,Zero value
unc_m_sb_tagged.pmm1_cmp,Zero value
unc_m_sb_tagged.pmm2_cmp,Zero value
unc_m_sb_tagged.rd_hit,Zero value
unc_m_sb_tagged.rd_miss,Zero value
unc_m_tagchk.hit,Zero value
unc_m_tagchk.miss_clean,Zero value
unc_m_tagchk.miss_dirty,Zero value
unc_m_tagchk.nm_rd_hit,Zero value
unc_m_tagchk.nm_wr_hit,Zero value
unc_p_demotions,Zero value
unc_p_fivr_ps_ps0_cycles,Zero value
unc_p_fivr_ps_ps1_cycles,Zero value
unc_p_fivr_ps_ps2_cycles,Zero value
unc_p_fivr_ps_ps3_cycles,Zero value
unc_p_freq_clip_avx256,Zero value
unc_p_freq_clip_avx512,Zero value
unc_p_freq_max_limit_thermal_cycles,Zero value
unc_p_freq_max_power_cycles,Zero value
unc_p_freq_min_io_p_cycles,Zero value
unc_p_freq_trans_cycles,Zero value
unc_p_memory_phase_shedding_cycles,Zero value
unc_p_pkg_residency_c2e_cycles,Zero value
unc_p_pkg_residency_c6_cycles,Zero value
unc_p_pmax_throttled_cycles,Zero value
unc_p_power_state_occupancy_cores_c3,Zero value
unc_p_prochot_external_cycles,Zero value
unc_p_prochot_internal_cycles,Zero value
unc_p_vr_hot_cycles,Zero value
topdown-bad-spec,Zero value
topdown-be-bound,Zero value
topdown-br-mispredict,Zero value
topdown-fe-bound,Zero value
topdown-fetch-lat,Zero value
topdown-heavy-ops,Zero value
topdown-mem-bound,Zero value
topdown-retiring,Zero value
intel_bts//,Failed
intel_pt//,Failed
msr/cpu_thermal_margin/,Failed
uncore_iio_free_running_0/bw_in_port0/,Failed
uncore_iio_free_running_0/bw_in_port1/,Failed
uncore_iio_free_running_0/bw_in_port2/,Failed
uncore_iio_free_running_0/bw_in_port3/,Failed
uncore_iio_free_running_0/bw_in_port4/,Failed
uncore_iio_free_running_0/bw_in_port5/,Failed
uncore_iio_free_running_0/bw_in_port6/,Failed
uncore_iio_free_running_0/bw_in_port7/,Failed
uncore_iio_free_running_1/bw_in_port0/,Failed
uncore_iio_free_running_1/bw_in_port1/,Failed
uncore_iio_free_running_1/bw_in_port2/,Failed
uncore_iio_free_running_1/bw_in_port3/,Failed
uncore_iio_free_running_1/bw_in_port4/,Failed
uncore_iio_free_running_1/bw_in_port5/,Failed
uncore_iio_free_running_1/bw_in_port6/,Failed
uncore_iio_free_running_1/bw_in_port7/,Failed
uncore_iio_free_running_10/bw_in_port0/,Failed
uncore_iio_free_running_10/bw_in_port1/,Failed
uncore_iio_free_running_10/bw_in_port2/,Failed
uncore_iio_free_running_10/bw_in_port3/,Failed
uncore_iio_free_running_10/bw_in_port4/,Failed
uncore_iio_free_running_10/bw_in_port5/,Failed
uncore_iio_free_running_10/bw_in_port6/,Failed
uncore_iio_free_running_10/bw_in_port7/,Failed
uncore_iio_free_running_11/bw_in_port0/,Failed
uncore_iio_free_running_11/bw_in_port1/,Failed
uncore_iio_free_running_11/bw_in_port2/,Failed
uncore_iio_free_running_11/bw_in_port3/,Failed
uncore_iio_free_running_11/bw_in_port4/,Failed
uncore_iio_free_running_11/bw_in_port5/,Failed
uncore_iio_free_running_11/bw_in_port6/,Failed
uncore_iio_free_running_11/bw_in_port7/,Failed
uncore_iio_free_running_2/bw_in_port0/,Failed
uncore_iio_free_running_2/bw_in_port1/,Failed
uncore_iio_free_running_2/bw_in_port2/,Failed
uncore_iio_free_running_2/bw_in_port3/,Failed
uncore_iio_free_running_2/bw_in_port4/,Failed
uncore_iio_free_running_2/bw_in_port5/,Failed
uncore_iio_free_running_2/bw_in_port6/,Failed
uncore_iio_free_running_2/bw_in_port7/,Failed
uncore_iio_free_running_3/bw_in_port0/,Failed
uncore_iio_free_running_3/bw_in_port1/,Failed
uncore_iio_free_running_3/bw_in_port2/,Failed
uncore_iio_free_running_3/bw_in_port3/,Failed
uncore_iio_free_running_3/bw_in_port4/,Failed
uncore_iio_free_running_3/bw_in_port5/,Failed
uncore_iio_free_running_3/bw_in_port6/,Failed
uncore_iio_free_running_3/bw_in_port7/,Failed
uncore_iio_free_running_4/bw_in_port0/,Failed
uncore_iio_free_running_4/bw_in_port1/,Failed
uncore_iio_free_running_4/bw_in_port2/,Failed
uncore_iio_free_running_4/bw_in_port3/,Failed
uncore_iio_free_running_4/bw_in_port4/,Failed
uncore_iio_free_running_4/bw_in_port5/,Failed
uncore_iio_free_running_4/bw_in_port6/,Failed
uncore_iio_free_running_4/bw_in_port7/,Failed
uncore_iio_free_running_5/bw_in_port0/,Failed
uncore_iio_free_running_5/bw_in_port1/,Failed
uncore_iio_free_running_5/bw_in_port2/,Failed
uncore_iio_free_running_5/bw_in_port3/,Failed
uncore_iio_free_running_5/bw_in_port4/,Failed
uncore_iio_free_running_5/bw_in_port5/,Failed
uncore_iio_free_running_5/bw_in_port6/,Failed
uncore_iio_free_running_5/bw_in_port7/,Failed
uncore_iio_free_running_6/bw_in_port0/,Failed
uncore_iio_free_running_6/bw_in_port1/,Failed
uncore_iio_free_running_6/bw_in_port2/,Failed
uncore_iio_free_running_6/bw_in_port3/,Failed
uncore_iio_free_running_6/bw_in_port4/,Failed
uncore_iio_free_running_6/bw_in_port5/,Failed
uncore_iio_free_running_6/bw_in_port6/,Failed
uncore_iio_free_running_6/bw_in_port7/,Failed
uncore_iio_free_running_7/bw_in_port0/,Failed
uncore_iio_free_running_7/bw_in_port1/,Failed
uncore_iio_free_running_7/bw_in_port2/,Failed
uncore_iio_free_running_7/bw_in_port3/,Failed
uncore_iio_free_running_7/bw_in_port4/,Failed
uncore_iio_free_running_7/bw_in_port5/,Failed
uncore_iio_free_running_7/bw_in_port6/,Failed
uncore_iio_free_running_7/bw_in_port7/,Failed
uncore_iio_free_running_8/bw_in_port0/,Failed
uncore_iio_free_running_8/bw_in_port1/,Failed
uncore_iio_free_running_8/bw_in_port2/,Failed
uncore_iio_free_running_8/bw_in_port3/,Failed
uncore_iio_free_running_8/bw_in_port4/,Failed
uncore_iio_free_running_8/bw_in_port5/,Failed
uncore_iio_free_running_8/bw_in_port6/,Failed
uncore_iio_free_running_8/bw_in_port7/,Failed
uncore_iio_free_running_9/bw_in_port0/,Failed
uncore_iio_free_running_9/bw_in_port1/,Failed
uncore_iio_free_running_9/bw_in_port2/,Failed
uncore_iio_free_running_9/bw_in_port3/,Failed
uncore_iio_free_running_9/bw_in_port4/,Failed
uncore_iio_free_running_9/bw_in_port5/,Failed
uncore_iio_free_running_9/bw_in_port6/,Failed
uncore_iio_free_running_9/bw_in_port7/,Failed
uncore_imc_0/cas_count_read/,Failed
uncore_imc_0/cas_count_write/,Failed
uncore_imc_1/cas_count_read/,Failed
uncore_imc_1/cas_count_write/,Failed
uncore_imc_2/cas_count_read/,Failed
uncore_imc_2/cas_count_write/,Failed
uncore_imc_3/cas_count_read/,Failed
uncore_imc_3/cas_count_write/,Failed
uncore_imc_4/cas_count_read/,Failed
uncore_imc_4/cas_count_write/,Failed
uncore_imc_5/cas_count_read/,Failed
uncore_imc_5/cas_count_write/,Failed
uncore_imc_6/cas_count_read/,Failed
uncore_imc_6/cas_count_write/,Failed
uncore_imc_7/cas_count_read/,Failed
uncore_imc_7/cas_count_write/,Failed
l2_rqsts.swpf_miss,Failed
l2_trans.l2_wb,Failed
offcore_requests.data_rd,Failed
offcore_requests.demand_code_rd,Failed
offcore_requests.demand_data_rd,Failed
offcore_requests.demand_rfo,Failed
offcore_requests_outstanding.cycles_with_data_rd,Failed
offcore_requests_outstanding.cycles_with_demand_code_rd,Failed
offcore_requests_outstanding.data_rd,Failed
offcore_requests_outstanding.demand_code_rd,Failed
sq_misc.bus_lock,Failed
sw_prefetch_access.any,Failed
frontend_retired.unknown_branch,Failed
icache_data.stall_periods,Failed
machine_clears.memory_ordering,Failed
mem_trans_retired.load_latency_gt_1024,Failed
rs.empty_count,Failed
rs.empty_resource,Failed
exe_activity.1_ports_util,Failed
exe_activity.2_3_ports_util,Failed
uops_issued.any,Failed
uops_issued.cycles,Failed
duration_time,Failed
has_pmem,Failed
num_cores,Failed
num_cpus,Failed
num_cpus_online,Failed
num_dies,Failed
num_packages,Failed
smt_on,Failed
system_time,Failed
system_tsc_freq,Failed
user_time,Failed
unc_cha_tor_inserts.ia_hit_cxl_acc,Failed
unc_cha_tor_inserts.ia_hit_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_cxl_acc,Failed
unc_cha_tor_inserts.ia_miss_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_drd_cxl_acc,Failed
unc_cha_tor_inserts.ia_miss_drd_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_drd_opt,Failed
unc_cha_tor_inserts.ia_miss_drd_opt_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_drd_opt_pref,Failed
unc_cha_tor_inserts.ia_miss_drd_opt_pref_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_drd_pref_cxl_acc,Failed
unc_cha_tor_inserts.ia_miss_drd_pref_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_llcprefdata_cxl_acc,Failed
unc_cha_tor_inserts.ia_miss_llcprefdata_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_llcprefrfo_cxl_acc,Failed
unc_cha_tor_inserts.ia_miss_llcprefrfo_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_rfo_cxl_acc,Failed
unc_cha_tor_inserts.ia_miss_rfo_cxl_acc_local,Failed
unc_cha_tor_inserts.ia_miss_rfo_pref_cxl_acc,Failed
unc_cha_tor_inserts.ia_miss_rfo_pref_cxl_acc_local,Failed
unc_cha_tor_inserts.io_itom,Failed
unc_cha_tor_inserts.io_itom_local,Failed
unc_cha_tor_inserts.io_itom_remote,Failed
unc_cha_tor_inserts.io_itomcachenear,Failed
unc_cha_tor_inserts.io_itomcachenear_local,Failed
unc_cha_tor_inserts.io_itomcachenear_remote,Failed
unc_cha_tor_inserts.io_pcirdcur,Failed
unc_cha_tor_inserts.io_pcirdcur_local,Failed
unc_cha_tor_inserts.io_pcirdcur_remote,Failed
unc_cha_tor_occupancy.ia_drd_pref,Failed
unc_cha_tor_occupancy.ia_drdpte,Failed
unc_cha_tor_occupancy.ia_hit_cxl_acc,Failed
unc_cha_tor_occupancy.ia_hit_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_hit_drd_pref,Failed
unc_cha_tor_occupancy.ia_hit_drdpte,Failed
unc_cha_tor_occupancy.ia_miss_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_drd_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_drd_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_drd_opt,Failed
unc_cha_tor_occupancy.ia_miss_drd_opt_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_drd_opt_pref,Failed
unc_cha_tor_occupancy.ia_miss_drd_opt_pref_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_drd_pref_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_drd_pref_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_drdmorph_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_drdpte,Failed
unc_cha_tor_occupancy.ia_miss_llcprefdata_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_llcprefdata_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_llcprefrfo_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_llcprefrfo_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_rfo_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_rfo_cxl_acc_local,Failed
unc_cha_tor_occupancy.ia_miss_rfo_pref_cxl_acc,Failed
unc_cha_tor_occupancy.ia_miss_rfo_pref_cxl_acc_local,Failed
unc_cha_tor_occupancy.io_itom,Failed
unc_cha_tor_occupancy.io_itomcachenear,Failed
unc_cha_tor_occupancy.io_miss_itom,Failed
unc_cha_tor_occupancy.io_miss_itom_local,Failed
unc_cha_tor_occupancy.io_miss_itom_remote,Failed
unc_cha_tor_occupancy.io_miss_itomcachenear,Failed
unc_cha_tor_occupancy.io_miss_itomcachenear_local,Failed
unc_cha_tor_occupancy.io_miss_itomcachenear_remote,Failed
unc_cha_tor_occupancy.io_miss_pcirdcur,Failed
unc_cha_tor_occupancy.io_miss_pcirdcur_local,Failed
unc_cha_tor_occupancy.io_miss_pcirdcur_remote,Failed
unc_m2m_imc_reads.ch0.to_nmcache,Failed
unc_m2m_imc_reads.ch0_all,Failed
unc_m2m_imc_reads.ch0_isoch,Failed
unc_m2m_imc_reads.ch0_normal,Failed
unc_m2m_imc_reads.ch0_to_ddr_as_mem,Failed
unc_m2m_imc_reads.ch0_to_pmm,Failed
unc_m2m_imc_reads.ch1.to_nmcache,Failed
unc_m2m_imc_reads.ch1_all,Failed
unc_m2m_imc_reads.ch1_isoch,Failed
unc_m2m_imc_reads.ch1_normal,Failed
unc_m2m_imc_reads.ch1_to_ddr_as_mem,Failed
unc_m2m_imc_reads.ch1_to_pmm,Failed
unc_m2m_imc_writes.ch0.ni,Failed
unc_m2m_imc_writes.ch0_all,Failed
unc_m2m_imc_writes.ch0_from_tgr,Failed
unc_m2m_imc_writes.ch0_full,Failed
unc_m2m_imc_writes.ch0_ni_miss,Failed
unc_m2m_imc_writes.ch0_partial,Failed
unc_m2m_imc_writes.ch0_to_ddr_as_mem,Failed
unc_m2m_imc_writes.ch0_to_pmm,Failed
unc_m2m_imc_writes.ch1.ni,Failed
unc_m2m_imc_writes.ch1_all,Failed
unc_m2m_imc_writes.ch1_from_tgr,Failed
unc_m2m_imc_writes.ch1_full,Failed
unc_m2m_imc_writes.ch1_ni_miss,Failed
unc_m2m_imc_writes.ch1_partial,Failed
unc_m2m_imc_writes.ch1_to_ddr_as_mem,Failed
unc_m2m_imc_writes.ch1_to_pmm,Failed
unc_m3upi_txc_ad_arb_fail.vn1_wb,Failed
unc_m3upi_txc_ad_flq_bypass,Failed
unc_upi_rxl_credits_consumed_vn1,Failed
unc_upi_rxl_credits_consumed_vna,Failed
unc_iio_comp_buf_inserts.cmpd.all_parts,Failed
unc_iio_comp_buf_inserts.cmpd.part0,Failed
unc_iio_comp_buf_inserts.cmpd.part1,Failed
unc_iio_comp_buf_inserts.cmpd.part2,Failed
unc_iio_comp_buf_inserts.cmpd.part3,Failed
unc_iio_comp_buf_inserts.cmpd.part4,Failed
unc_iio_comp_buf_inserts.cmpd.part5,Failed
unc_iio_comp_buf_inserts.cmpd.part6,Failed
unc_iio_comp_buf_inserts.cmpd.part7,Failed
unc_iio_comp_buf_occupancy.cmpd.all_parts,Failed
unc_iio_comp_buf_occupancy.cmpd.part0,Failed
unc_iio_comp_buf_occupancy.cmpd.part1,Failed
unc_iio_comp_buf_occupancy.cmpd.part2,Failed
unc_iio_comp_buf_occupancy.cmpd.part3,Failed
unc_iio_comp_buf_occupancy.cmpd.part4,Failed
unc_iio_comp_buf_occupancy.cmpd.part5,Failed
unc_iio_comp_buf_occupancy.cmpd.part6,Failed
unc_iio_comp_buf_occupancy.cmpd.part7,Failed
unc_iio_data_req_by_cpu.mem_read.all_parts,Failed
unc_iio_data_req_by_cpu.mem_read.part0,Failed
unc_iio_data_req_by_cpu.mem_read.part1,Failed
unc_iio_data_req_by_cpu.mem_read.part2,Failed
unc_iio_data_req_by_cpu.mem_read.part3,Failed
unc_iio_data_req_by_cpu.mem_read.part4,Failed
unc_iio_data_req_by_cpu.mem_read.part5,Failed
unc_iio_data_req_by_cpu.mem_read.part6,Failed
unc_iio_data_req_by_cpu.mem_read.part7,Failed
unc_iio_data_req_by_cpu.mem_write.part7,Failed
unc_iio_data_req_by_cpu.peer_read.part0,Failed
unc_iio_data_req_by_cpu.peer_read.part1,Failed
unc_iio_data_req_by_cpu.peer_read.part2,Failed
unc_iio_data_req_by_cpu.peer_read.part3,Failed
unc_iio_data_req_by_cpu.peer_read.part4,Failed
unc_iio_data_req_by_cpu.peer_read.part5,Failed
unc_iio_data_req_by_cpu.peer_read.part6,Failed
unc_iio_data_req_by_cpu.peer_read.part7,Failed
unc_iio_data_req_by_cpu.peer_write.part0,Failed
unc_iio_data_req_by_cpu.peer_write.part1,Failed
unc_iio_data_req_by_cpu.peer_write.part2,Failed
unc_iio_data_req_by_cpu.peer_write.part3,Failed
unc_iio_data_req_by_cpu.peer_write.part4,Failed
unc_iio_data_req_by_cpu.peer_write.part5,Failed
unc_iio_data_req_by_cpu.peer_write.part6,Failed
unc_iio_data_req_by_cpu.peer_write.part7,Failed
unc_iio_data_req_of_cpu.peer_write.part7,Failed
unc_iio_inbound_arb_req.data,Failed
unc_iio_inbound_arb_req.iommu_req,Failed
unc_iio_inbound_arb_req.req_own,Failed
unc_iio_inbound_arb_req.wr,Failed
unc_iio_inbound_arb_won.data,Failed
unc_iio_inbound_arb_won.final_rd_wr,Failed
unc_iio_inbound_arb_won.iommu_hit,Failed
unc_iio_inbound_arb_won.iommu_req,Failed
unc_iio_inbound_arb_won.req_own,Failed
unc_iio_inbound_arb_won.wr,Failed
unc_iio_pwt_occupancy,Failed
unc_iio_req_from_pcie_cl_cmpl.data,Failed
unc_iio_req_from_pcie_cl_cmpl.final_rd_wr,Failed
unc_iio_req_from_pcie_cl_cmpl.req_own,Failed
unc_iio_req_from_pcie_cl_cmpl.wr,Failed
unc_iio_req_from_pcie_cmpl.final_rd_wr,Failed
unc_iio_req_from_pcie_cmpl.iommu_hit,Failed
unc_iio_req_from_pcie_cmpl.iommu_req,Failed
unc_iio_req_from_pcie_cmpl.req_own,Failed
unc_iio_req_from_pcie_pass_cmpl.data,Failed
unc_iio_req_from_pcie_pass_cmpl.final_rd_wr,Failed
unc_iio_req_from_pcie_pass_cmpl.req_own,Failed
unc_iio_req_from_pcie_pass_cmpl.wr,Failed
unc_iio_txn_req_by_cpu.mem_write.part7,Failed
unc_iio_txn_req_by_cpu.peer_write.part0,Failed
unc_iio_txn_req_by_cpu.peer_write.part1,Failed
unc_iio_txn_req_by_cpu.peer_write.part2,Failed
unc_iio_txn_req_by_cpu.peer_write.part3,Failed
unc_iio_txn_req_by_cpu.peer_write.part4,Failed
unc_iio_txn_req_by_cpu.peer_write.part5,Failed
unc_iio_txn_req_by_cpu.peer_write.part6,Failed
unc_iio_txn_req_by_cpu.peer_write.part7,Failed
unc_m2p_txc_credits.prq,Failed
unc_m2p_txc_cycles_full.pmm_block_0,Failed
unc_m2p_txc_cycles_full.pmm_block_1,Failed
unc_m2p_txc_cycles_ne.pmm_distress_0,Failed
unc_m2p_txc_cycles_ne.pmm_distress_1,Failed
unc_m_sb_pref_occupancy.ddr,Failed
unc_m_sb_pref_occupancy.pmm,Failed
unc_m_wpq_occupancy_pch1,Failed
unc_m_wpq_read_hit,Failed
unc_m_wpq_write_hit,Failed
itlb_misses.walk_pending,Failed
mem:<addr>[/len][:access],Failed
